ds,y
2024-03-18,2159.99
2024-03-19,2157.23
2024-03-20,2185.96
2024-03-21,2180.81
2024-03-22,2164.15
2024-03-25,2171.45
2024-03-26,2178.58
2024-03-27,2194.02
2024-03-28,2232.38
2024-04-01,2250.36
2024-04-02,2280.1
2024-04-03,2299.17
2024-04-04,2289.43
2024-04-05,2329.5
2024-04-08,2338.89
2024-04-09,2352.58
