ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2016-11-17,1247.3449177721013,1148.385200051908,1301.983770011644,1247.3449177721013,1247.3449177721013,0.00017248088402787177,0.00017248088402787177,0.00017248088402787177,-0.018550555688820407,-0.018550555688820407,-0.018550555688820407,-0.018723036572848278,-0.018723036572848278,-0.018723036572848278,0.0,0.0,0.0,1224.205976411803
2016-11-18,1247.4256654728165,1139.7768916624486,1298.9643626807454,1247.4256654728165,1247.4256654728165,-0.0003909061185702686,-0.0003909061185702686,-0.0003909061185702686,-0.019897946888543638,-0.019897946888543638,-0.019897946888543638,-0.01950704076997337,-0.01950704076997337,-0.01950704076997337,0.0,0.0,0.0,1222.6044558338322
2016-11-21,1247.667908574962,1137.6271556733195,1295.1075579130613,1247.667908574962,1247.667908574962,-0.0002278358773644181,-0.0002278358773644181,-0.0002278358773644181,-0.021690199062100825,-0.021690199062100825,-0.021690199062100825,-0.021462363184736405,-0.021462363184736405,-0.021462363184736405,0.0,0.0,0.0,1220.605743274576
2016-11-22,1247.7486562756771,1150.0672906891004,1291.8961333904588,1247.7486562756771,1247.7486562756771,-0.000363962492931065,-0.000363962492931065,-0.000363962492931065,-0.02235041476471485,-0.02235041476471485,-0.02235041476471485,-0.021986452271783783,-0.021986452271783783,-0.021986452271783783,0.0,0.0,0.0,1219.8609562858
2016-11-23,1247.8294039763923,1144.808351195869,1294.44452201508,1247.8294039763923,1247.8294039763923,-0.0007733625900411896,-0.0007733625900411896,-0.0007733625900411896,-0.02322518827284502,-0.02322518827284502,-0.02322518827284502,-0.022451825682803832,-0.022451825682803832,-0.022451825682803832,0.0,0.0,0.0,1218.8483311366485
2016-11-24,1247.9101516771075,1141.0417668015152,1291.7622256798138,1247.9101516771075,1247.9101516771075,-0.0010046691120817522,-0.0010046691120817522,-0.0010046691120817522,-0.023867608246040676,-0.023867608246040676,-0.023867608246040676,-0.022862939133958923,-0.022862939133958923,-0.022862939133958923,0.0,0.0,0.0,1218.125521050621
2016-11-25,1247.9908993778226,1140.694644376187,1299.9869209961464,1247.9908993778226,1247.9908993778226,-0.0007107410909107629,-0.0007107410909107629,-0.0007107410909107629,-0.023935654076504553,-0.023935654076504553,-0.023935654076504553,-0.023224912985593787,-0.023224912985593787,-0.023224912985593787,0.0,0.0,0.0,1218.1194209196892
2016-11-28,1248.2331424799681,1139.082658936845,1292.519872080775,1248.2331424799681,1248.2331424799681,-1.8499036882500038e-05,-1.8499036882500038e-05,-1.8499036882500038e-05,-0.02409148791963318,-0.02409148791963318,-0.02409148791963318,-0.024072988882750678,-0.024072988882750678,-0.024072988882750678,0.0,0.0,0.0,1218.1613488070261
2016-11-29,1248.3138901806833,1143.7322534582916,1288.7453923771227,1248.3138901806833,1248.3138901806833,-0.0007965110238205115,-0.0007965110238205115,-0.0007965110238205115,-0.02509242186280353,-0.02509242186280353,-0.02509242186280353,-0.024295910838983015,-0.024295910838983015,-0.024295910838983015,0.0,0.0,0.0,1216.990671431072
2016-11-30,1248.3946378813985,1141.6353108309972,1287.209903052831,1248.3946378813985,1248.3946378813985,-0.0012390459578887872,-0.0012390459578887872,-0.0012390459578887872,-0.025737318641547602,-0.025737318641547602,-0.025737318641547602,-0.02449827268365882,-0.02449827268365882,-0.02449827268365882,0.0,0.0,0.0,1216.2643072958456
2016-12-01,1248.4753855821136,1138.821201196314,1297.4939261281465,1248.4753855821136,1248.4753855821136,-0.0006914668097499285,-0.0006914668097499285,-0.0006914668097499285,-0.02537649286935425,-0.02537649286935425,-0.02537649286935425,-0.02468502605960432,-0.02468502605960432,-0.02468502605960432,0.0,0.0,0.0,1216.7934588623248
2016-12-02,1248.5561332828288,1140.6236021275897,1295.4369156929697,1248.5561332828288,1248.5561332828288,0.0007052338525410903,0.0007052338525410903,0.0007052338525410903,-0.024155232577678577,-0.024155232577678577,-0.024155232577678577,-0.024860466430219667,-0.024860466430219667,-0.024860466430219667,0.0,0.0,0.0,1218.396969497095
2016-12-05,1248.798376115764,1143.8050385082042,1293.1387058236176,1248.798376115764,1248.798376115764,0.0013532932570528363,0.0013532932570528363,0.0013532932570528363,-0.02399606127965286,-0.02399606127965286,-0.02399606127965286,-0.025349354536705695,-0.025349354536705695,-0.025349354536705695,0.0,0.0,0.0,1218.8321337565592
2016-12-06,1248.8791237267424,1143.840770549727,1292.3799993967366,1248.8791237267424,1248.8791237267424,-0.00010713682199721218,-0.00010713682199721218,-0.00010713682199721218,-0.025612304115784898,-0.025612304115784898,-0.025612304115784898,-0.025505167293787684,-0.025505167293787684,-0.025505167293787684,0.0,0.0,0.0,1216.8924518059982
2016-12-07,1248.9598713377206,1137.975658440826,1287.9448410614311,1248.9598713377206,1248.9598713377206,-0.0009997505898965697,-0.0009997505898965697,-0.0009997505898965697,-0.026657213688195177,-0.026657213688195177,-0.026657213688195177,-0.025657463098298607,-0.025657463098298607,-0.025657463098298607,0.0,0.0,0.0,1215.6660811594902
2016-12-08,1249.0406189486991,1141.1174145573882,1295.4664238633247,1249.0406189486991,1249.0406189486991,-0.0008105802348020051,-0.0008105802348020051,-0.0008105802348020051,-0.02661525749300467,-0.02661525749300467,-0.02661525749300467,-0.025804677258202666,-0.025804677258202666,-0.025804677258202666,0.0,0.0,0.0,1215.7970812561575
