ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2021-12-08,1845.0143501272082,1734.6394596971725,1869.778307022876,1845.0143501272082,1845.0143501272082,0.0005422007111286712,0.0005422007111286712,0.0005422007111286712,-0.02310265895718787,-0.02310265895718787,-0.02310265895718787,-0.023644859668316545,-0.023644859668316545,-0.023644859668316545,0.0,0.0,0.0,1802.3896128251017
2021-12-09,1845.468230819306,1729.6119233653997,1866.3723321170494,1845.468230819306,1845.468230819306,0.0002683231538954517,0.0002683231538954517,0.0002683231538954517,-0.024003952417208155,-0.024003952417208155,-0.024003952417208155,-0.024272275571103608,-0.024272275571103608,-0.024272275571103608,0.0,0.0,0.0,1801.1696992192499
2021-12-10,1845.9221115114035,1739.5335836747108,1872.9054856168211,1845.9221115114035,1845.9221115114035,0.0008274051799988713,0.0008274051799988713,0.0008274051799988713,-0.023992958867807494,-0.023992958867807494,-0.023992958867807494,-0.02482036404780636,-0.02482036404780636,-0.02482036404780636,0.0,0.0,0.0,1801.632978216734
2021-12-13,1847.2837535876963,1737.1769289883125,1876.5467120975238,1847.2837535876963,1847.2837535876963,0.00346919926749286,0.00346919926749286,0.00346919926749286,-0.022411085273523042,-0.022411085273523042,-0.022411085273523042,-0.025880284541015902,-0.025880284541015902,-0.025880284541015902,0.0,0.0,0.0,1805.8841198616487
2021-12-14,1847.7376342797938,1740.639787112598,1872.2147810452673,1847.7376342797938,1847.7376342797938,0.0025366460676464705,0.0025366460676464705,0.0025366460676464705,-0.02348088496112577,-0.02348088496112577,-0.02348088496112577,-0.02601753102877224,-0.02601753102877224,-0.02601753102877224,0.0,0.0,0.0,1804.3511194509274
2021-12-15,1848.1915149718914,1731.046955377374,1869.0416202929628,1848.1915149718914,1848.1915149718914,0.0014540806809321923,0.0014540806809321923,0.0014540806809321923,-0.02458992300331974,-0.02458992300331974,-0.02458992300331974,-0.026044003684251932,-0.026044003684251932,-0.026044003684251932,0.0,0.0,0.0,1802.7446279233436
2021-12-16,1848.645395663989,1734.5367491827615,1869.658142350177,1848.645395663989,1848.645395663989,0.001281610852572176,0.001281610852572176,0.001281610852572176,-0.024681190819502482,-0.024681190819502482,-0.024681190819502482,-0.025962801672074657,-0.025962801672074657,-0.025962801672074657,0.0,0.0,0.0,1803.0186258960114
2021-12-17,1849.0992763560866,1735.1449721815943,1875.097766689276,1849.0992763560866,1849.0992763560866,0.002266371602746663,0.002266371602746663,0.002266371602746663,-0.02351364115005536,-0.02351364115005536,-0.02351364115005536,-0.02578001275280202,-0.02578001275280202,-0.02578001275280202,0.0,0.0,0.0,1805.6202195210226
2021-12-20,1850.4609184323797,1738.4425911715853,1874.5851069684809,1850.4609184323797,1850.4609184323797,0.003160118265708698,0.003160118265708698,0.003160118265708698,-0.021562011809248147,-0.021562011809248147,-0.021562011809248147,-0.024722130074956848,-0.024722130074956848,-0.024722130074956848,0.0,0.0,0.0,1810.5612582565886
2021-12-21,1850.9147991244772,1741.1765186360633,1877.1181767019798,1850.9147991244772,1850.9147991244772,0.001148829826994589,0.001148829826994589,0.001148829826994589,-0.023094628011139835,-0.023094628011139835,-0.023094628011139835,-0.024243457838134426,-0.024243457838134426,-0.024243457838134426,0.0,0.0,0.0,1808.1686103583838
2021-12-22,1851.3686798165747,1739.153479048003,1871.5987889143835,1851.3686798165747,1851.3686798165747,-0.0009970020252677912,-0.0009970020252677912,-0.0009970020252677912,-0.02472433287715712,-0.02472433287715712,-0.02472433287715712,-0.02372733085188932,-0.02372733085188932,-0.02372733085188932,0.0,0.0,0.0,1805.5948242984468
2021-12-23,1851.8225605086725,1736.3567659011105,1870.8172650982904,1851.8225605086725,1851.8225605086725,-0.0025676015031591204,-0.0025676015031591204,-0.0025676015031591204,-0.02575785003298437,-0.02575785003298437,-0.02575785003298437,-0.02319024852982525,-0.02319024852982525,-0.02319024852982525,0.0,0.0,0.0,1804.123592707393
2021-12-24,1852.2764412007703,1737.1273596635488,1869.3268897608207,1852.2764412007703,1852.2764412007703,-0.003469390707447831,-0.003469390707447831,-0.003469390707447831,-0.02611814332055104,-0.02611814332055104,-0.02611814332055104,-0.02264875261310321,-0.02264875261310321,-0.02264875261310321,0.0,0.0,0.0,1803.8984196402082
2021-12-27,1853.638083277063,1736.0679547962138,1870.3037830262654,1853.638083277063,1853.638083277063,-0.0037044608584822043,-0.0037044608584822043,-0.0037044608584822043,-0.02485758078432403,-0.02485758078432403,-0.02485758078432403,-0.02115311992584183,-0.02115311992584183,-0.02115311992584183,0.0,0.0,0.0,1807.561124877104
